 enable_debug_mode 
-------------------
                 0
(1 row)

Timing is on.
 l_orderkey |    revenue    |     o_orderdate     | o_shippriority 
     541062 | 0.000000      | 1995-02-23 00:00:00 | 0
     156614 | 0.000000      | 1995-02-23 00:00:00 | 0
     293571 | 0.000000      | 1995-02-23 00:00:00 | 0
      10914 | 0.000000      | 1995-02-23 00:00:00 | 0
     138468 | 0.000000      | 1995-02-23 00:00:00 | 0
     222821 | 0.000000      | 1995-02-23 00:00:00 | 0
     131074 | 0.000000      | 1995-02-23 00:00:00 | 0
     144675 | 0.000000      | 1995-02-23 00:00:00 | 0
      27361 | 0.000000      | 1995-02-23 00:00:00 | 0
     455458 | 0.000000      | 1995-02-24 00:00:00 | 0
     146626 | 0.000000      | 1995-02-24 00:00:00 | 0
     326784 | 0.000000      | 1995-02-24 00:00:00 | 0
     209793 | 0.000000      | 1995-02-24 00:00:00 | 0
      76898 | 0.000000      | 1995-02-25 00:00:00 | 0
      36197 | 0.000000      | 1995-02-25 00:00:00 | 0
     374305 | 0.000000      | 1995-02-25 00:00:00 | 0
     366785 | 0.000000      | 1995-02-25 00:00:00 | 0
     239014 | 0.000000      | 1995-02-25 00:00:00 | 0
     420007 | 0.000000      | 1995-02-25 00:00:00 | 0
     220389 | 0.000000      | 1995-02-25 00:00:00 | 0
     439396 | 0.000000      | 1995-02-25 00:00:00 | 0
     372288 | 0.000000      | 1995-02-26 00:00:00 | 0
     440291 | 0.000000      | 1995-02-26 00:00:00 | 0
     263141 | 0.000000      | 1995-02-26 00:00:00 | 0
     599270 | 0.000000      | 1995-02-26 00:00:00 | 0
      74531 | 0.000000      | 1995-02-26 00:00:00 | 0
     558469 | 0.000000      | 1995-02-26 00:00:00 | 0
     419654 | 0.000000      | 1995-02-27 00:00:00 | 0
     420803 | 0.000000      | 1995-02-27 00:00:00 | 0
     200099 | 0.000000      | 1995-02-27 00:00:00 | 0
      78212 | 0.000000      | 1995-02-27 00:00:00 | 0
     448672 | 0.000000      | 1995-02-27 00:00:00 | 0
     566820 | 0.000000      | 1995-02-27 00:00:00 | 0
     592260 | 0.000000      | 1995-02-27 00:00:00 | 0
     331335 | 0.000000      | 1995-02-27 00:00:00 | 0
     215207 | 0.000000      | 1995-02-27 00:00:00 | 0
     380736 | 0.000000      | 1995-02-28 00:00:00 | 0
     315015 | 0.000000      | 1995-02-28 00:00:00 | 0
     171106 | 0.000000      | 1995-02-28 00:00:00 | 0
     356416 | 0.000000      | 1995-02-28 00:00:00 | 0
     522336 | 0.000000      | 1995-03-01 00:00:00 | 0
     424994 | 0.000000      | 1995-03-01 00:00:00 | 0
     296165 | 0.000000      | 1995-03-01 00:00:00 | 0
      58981 | 0.000000      | 1995-03-01 00:00:00 | 0
     385698 | 0.000000      | 1995-03-01 00:00:00 | 0
     146022 | 0.000000      | 1995-03-01 00:00:00 | 0
     431746 | 0.000000      | 1995-03-01 00:00:00 | 0
     552129 | 0.000000      | 1995-03-01 00:00:00 | 0
     588582 | 0.000000      | 1995-03-01 00:00:00 | 0
     539429 | 0.000000      | 1995-03-01 00:00:00 | 0
     422534 | 0.000000      | 1995-03-01 00:00:00 | 0
     571969 | 0.000000      | 1995-03-01 00:00:00 | 0
     413440 | 0.000000      | 1995-03-01 00:00:00 | 0
     360615 | 0.000000      | 1995-03-01 00:00:00 | 0
     333952 | 0.000000      | 1995-03-02 00:00:00 | 0
      30151 | 0.000000      | 1995-03-02 00:00:00 | 0
      40000 | 0.000000      | 1995-03-02 00:00:00 | 0
     279396 | 0.000000      | 1995-03-02 00:00:00 | 0
     140967 | 0.000000      | 1995-03-02 00:00:00 | 0
     508228 | 0.000000      | 1995-03-02 00:00:00 | 0
     507363 | 0.000000      | 1995-03-02 00:00:00 | 0
     110950 | 0.000000      | 1995-03-02 00:00:00 | 0
     299491 | 0.000000      | 1995-03-02 00:00:00 | 0
     397830 | 0.000000      | 1995-03-02 00:00:00 | 0
     487942 | 0.000000      | 1995-03-02 00:00:00 | 0
     486979 | 0.000000      | 1995-03-02 00:00:00 | 0
     129990 | 0.000000      | 1995-03-02 00:00:00 | 0
      95904 | 0.000000      | 1995-03-02 00:00:00 | 0
     506016 | 0.000000      | 1995-03-02 00:00:00 | 0
     179079 | 0.000000      | 1995-03-02 00:00:00 | 0
     341286 | 0.000000      | 1995-03-02 00:00:00 | 0
     230821 | 0.000000      | 1995-03-02 00:00:00 | 0
     317537 | 0.000000      | 1995-03-03 00:00:00 | 0
     217095 | 0.000000      | 1995-03-03 00:00:00 | 0
     286467 | 0.000000      | 1995-03-03 00:00:00 | 0
      31747 | 0.000000      | 1995-03-03 00:00:00 | 0
     400263 | 0.000000      | 1995-03-03 00:00:00 | 0
     314434 | 0.000000      | 1995-03-03 00:00:00 | 0
     581315 | 0.000000      | 1995-03-03 00:00:00 | 0
     504547 | 0.000000      | 1995-03-03 00:00:00 | 0
     490502 | 0.000000      | 1995-03-03 00:00:00 | 0
     187268 | 0.000000      | 1995-03-03 00:00:00 | 0
     237315 | 0.000000      | 1995-03-03 00:00:00 | 0
     251268 | 0.000000      | 1995-03-03 00:00:00 | 0
     444737 | 0.000000      | 1995-03-03 00:00:00 | 0
     328870 | 0.000000      | 1995-03-03 00:00:00 | 0
      72518 | 0.000000      | 1995-03-03 00:00:00 | 0
     445636 | 0.000000      | 1995-03-04 00:00:00 | 0
     287744 | 0.000000      | 1995-03-04 00:00:00 | 0
     575589 | 0.000000      | 1995-03-04 00:00:00 | 0
     146690 | 0.000000      | 1995-03-04 00:00:00 | 0
      92802 | 0.000000      | 1995-03-04 00:00:00 | 0
     416609 | 0.000000      | 1995-03-04 00:00:00 | 0
     566181 | 0.000000      | 1995-03-04 00:00:00 | 0
     459718 | 0.000000      | 1995-03-04 00:00:00 | 0
     519364 | 0.000000      | 1995-03-05 00:00:00 | 0
     190567 | 0.000000      | 1995-03-05 00:00:00 | 0
     406467 | 0.000000      | 1995-03-05 00:00:00 | 0
     533570 | 0.000000      | 1995-03-05 00:00:00 | 0
     302305 | 0.000000      | 1995-03-05 00:00:00 | 0
     570855 | 0.000000      | 1995-03-05 00:00:00 | 0
     121504 | 0.000000      | 1995-03-05 00:00:00 | 0
     140420 | 0.000000      | 1995-03-05 00:00:00 | 0
     379584 | 0.000000      | 1995-03-05 00:00:00 | 0
     574913 | 0.000000      | 1995-03-05 00:00:00 | 0
     229472 | 0.000000      | 1995-03-05 00:00:00 | 0
     202144 | 0.000000      | 1995-03-05 00:00:00 | 0
     587172 | 0.000000      | 1995-03-05 00:00:00 | 0
     552514 | 0.000000      | 1995-03-06 00:00:00 | 0
     564741 | 0.000000      | 1995-03-06 00:00:00 | 0
     467109 | 0.000000      | 1995-03-06 00:00:00 | 0
     427456 | 0.000000      | 1995-03-06 00:00:00 | 0
     173093 | 0.000000      | 1995-03-06 00:00:00 | 0
      21155 | 0.000000      | 1995-03-06 00:00:00 | 0
     431943 | 0.000000      | 1995-03-06 00:00:00 | 0
     477633 | 0.000000      | 1995-03-06 00:00:00 | 0
     257414 | 0.000000      | 1995-03-07 00:00:00 | 0
     309761 | 0.000000      | 1995-03-07 00:00:00 | 0
     378881 | 0.000000      | 1995-03-07 00:00:00 | 0
     433223 | 0.000000      | 1995-03-07 00:00:00 | 0
     461537 | 0.000000      | 1995-03-07 00:00:00 | 0
      30497 | 0.000000      | 1995-03-07 00:00:00 | 0
     581572 | 0.000000      | 1995-03-07 00:00:00 | 0
     121154 | 0.000000      | 1995-03-08 00:00:00 | 0
     593062 | 0.000000      | 1995-03-08 00:00:00 | 0
     311396 | 0.000000      | 1995-03-08 00:00:00 | 0
     373574 | 0.000000      | 1995-03-08 00:00:00 | 0
     592741 | 0.000000      | 1995-03-08 00:00:00 | 0
     393285 | 0.000000      | 1995-03-08 00:00:00 | 0
     497637 | 0.000000      | 1995-03-08 00:00:00 | 0
     496578 | 0.000000      | 1995-03-08 00:00:00 | 0
     314528 | 0.000000      | 1995-03-08 00:00:00 | 0
     155585 | 0.000000      | 1995-03-08 00:00:00 | 0
     570437 | 0.000000      | 1995-03-08 00:00:00 | 0
     528997 | 0.000000      | 1995-03-08 00:00:00 | 0
     165286 | 0.000000      | 1995-03-08 00:00:00 | 0
      63717 | 0.000000      | 1995-03-09 00:00:00 | 0
     487365 | 0.000000      | 1995-03-10 00:00:00 | 0
     254726 | 0.000000      | 1995-03-10 00:00:00 | 0
     252903 | 0.000000      | 1995-03-10 00:00:00 | 0
     164167 | 0.000000      | 1995-03-10 00:00:00 | 0
     335428 | 0.000000      | 1995-03-10 00:00:00 | 0
     541959 | 0.000000      | 1995-03-10 00:00:00 | 0
     114725 | 0.000000      | 1995-03-10 00:00:00 | 0
     551745 | 0.000000      | 1995-03-10 00:00:00 | 0
     135874 | 0.000000      | 1995-03-10 00:00:00 | 0
     400901 | 0.000000      | 1995-03-10 00:00:00 | 0
     465954 | 0.000000      | 1995-03-11 00:00:00 | 0
     197510 | 0.000000      | 1995-03-11 00:00:00 | 0
     307751 | 0.000000      | 1995-03-11 00:00:00 | 0
     531397 | 0.000000      | 1995-03-11 00:00:00 | 0
     315618 | 0.000000      | 1995-03-11 00:00:00 | 0
     439076 | 0.000000      | 1995-03-11 00:00:00 | 0
     511333 | 0.000000      | 1995-03-12 00:00:00 | 0
      65413 | 0.000000      | 1995-03-12 00:00:00 | 0
     521733 | 0.000000      | 1995-03-12 00:00:00 | 0
     195171 | 0.000000      | 1995-03-12 00:00:00 | 0
     220672 | 0.000000      | 1995-03-12 00:00:00 | 0
     430983 | 0.000000      | 1995-03-12 00:00:00 | 0
     399078 | 0.000000      | 1995-03-12 00:00:00 | 0
     398784 | 0.000000      | 1995-03-12 00:00:00 | 0
     294755 | 0.000000      | 1995-03-12 00:00:00 | 0
      67012 | 0.000000      | 1995-03-13 00:00:00 | 0
     413953 | 0.000000      | 1995-03-13 00:00:00 | 0
     408356 | 0.000000      | 1995-03-13 00:00:00 | 0
      43621 | 0.000000      | 1995-03-13 00:00:00 | 0
      46562 | 0.000000      | 1995-03-13 00:00:00 | 0
     398273 | 0.000000      | 1995-03-13 00:00:00 | 0
     374372 | 0.000000      | 1995-03-13 00:00:00 | 0
     538567 | 0.000000      | 1995-03-13 00:00:00 | 0
     549984 | 0.000000      | 1995-03-13 00:00:00 | 0
     186215 | 0.000000      | 1995-03-13 00:00:00 | 0
     443879 | 0.000000      | 1995-03-13 00:00:00 | 0
     329319 | 0.000000      | 1995-03-13 00:00:00 | 0
     358567 | 0.000000      | 1995-03-13 00:00:00 | 0
     433255 | 0.000000      | 1995-03-13 00:00:00 | 0
     298404 | 0.000000      | 1995-03-14 00:00:00 | 0
     479426 | 0.000000      | 1995-03-14 00:00:00 | 0
     481633 | 0.000000      | 1995-03-14 00:00:00 | 0
     155239 | 0.000000      | 1995-03-14 00:00:00 | 0
     513380 | 0.000000      | 1995-03-14 00:00:00 | 0
     547233 | 0.000000      | 1995-03-14 00:00:00 | 0
       7171 | 0.000000      | 1995-03-14 00:00:00 | 0
     141697 | 0.000000      | 1995-03-14 00:00:00 | 0
     559942 | 0.000000      | 1995-03-14 00:00:00 | 0
      10245 | 0.000000      | 1995-03-14 00:00:00 | 0
     139782 | 0.000000      | 1995-03-14 00:00:00 | 0
     377699 | 0.000000      | 1995-03-14 00:00:00 | 0
(1105 rows)

Time: 94.237 ms
