 enable_debug_mode 
-------------------
                 0
(1 row)

Timing is on.
 l_orderkey |    revenue    |     o_orderdate     | o_shippriority 
     515364 | 0.000000      | 1995-02-17 00:00:00 | 0
     264455 | 0.000000      | 1995-02-17 00:00:00 | 0
     555332 | 0.000000      | 1995-02-17 00:00:00 | 0
     475808 | 0.000000      | 1995-02-17 00:00:00 | 0
     182468 | 0.000000      | 1995-02-17 00:00:00 | 0
     251168 | 0.000000      | 1995-02-17 00:00:00 | 0
      62563 | 0.000000      | 1995-02-17 00:00:00 | 0
     292007 | 0.000000      | 1995-02-17 00:00:00 | 0
     480007 | 0.000000      | 1995-02-18 00:00:00 | 0
      46980 | 0.000000      | 1995-02-18 00:00:00 | 0
     477344 | 0.000000      | 1995-02-18 00:00:00 | 0
     148355 | 0.000000      | 1995-02-18 00:00:00 | 0
      65255 | 0.000000      | 1995-02-18 00:00:00 | 0
     170693 | 0.000000      | 1995-02-18 00:00:00 | 0
     554917 | 0.000000      | 1995-02-18 00:00:00 | 0
     453152 | 0.000000      | 1995-02-18 00:00:00 | 0
     416480 | 0.000000      | 1995-02-19 00:00:00 | 0
     311809 | 0.000000      | 1995-02-19 00:00:00 | 0
     429603 | 0.000000      | 1995-02-19 00:00:00 | 0
     552356 | 0.000000      | 1995-02-19 00:00:00 | 0
      41062 | 0.000000      | 1995-02-19 00:00:00 | 0
     308544 | 0.000000      | 1995-02-20 00:00:00 | 0
     492802 | 0.000000      | 1995-02-20 00:00:00 | 0
     326246 | 0.000000      | 1995-02-20 00:00:00 | 0
     458023 | 0.000000      | 1995-02-20 00:00:00 | 0
     500802 | 0.000000      | 1995-02-20 00:00:00 | 0
     528836 | 0.000000      | 1995-02-20 00:00:00 | 0
     241121 | 0.000000      | 1995-02-20 00:00:00 | 0
     249411 | 0.000000      | 1995-02-21 00:00:00 | 0
     248897 | 0.000000      | 1995-02-21 00:00:00 | 0
     470115 | 0.000000      | 1995-02-21 00:00:00 | 0
     557378 | 0.000000      | 1995-02-22 00:00:00 | 0
     121863 | 0.000000      | 1995-02-22 00:00:00 | 0
     418274 | 0.000000      | 1995-02-22 00:00:00 | 0
      16837 | 0.000000      | 1995-02-22 00:00:00 | 0
     596611 | 0.000000      | 1995-02-22 00:00:00 | 0
     402087 | 0.000000      | 1995-02-22 00:00:00 | 0
     360289 | 0.000000      | 1995-02-22 00:00:00 | 0
     155622 | 0.000000      | 1995-02-23 00:00:00 | 0
     222821 | 0.000000      | 1995-02-23 00:00:00 | 0
     293571 | 0.000000      | 1995-02-23 00:00:00 | 0
     541062 | 0.000000      | 1995-02-23 00:00:00 | 0
      27361 | 0.000000      | 1995-02-23 00:00:00 | 0
     138468 | 0.000000      | 1995-02-23 00:00:00 | 0
     131074 | 0.000000      | 1995-02-23 00:00:00 | 0
     144675 | 0.000000      | 1995-02-23 00:00:00 | 0
      10914 | 0.000000      | 1995-02-23 00:00:00 | 0
     146626 | 0.000000      | 1995-02-24 00:00:00 | 0
     209793 | 0.000000      | 1995-02-24 00:00:00 | 0
     455458 | 0.000000      | 1995-02-24 00:00:00 | 0
     220389 | 0.000000      | 1995-02-25 00:00:00 | 0
      76898 | 0.000000      | 1995-02-25 00:00:00 | 0
     366785 | 0.000000      | 1995-02-25 00:00:00 | 0
     420007 | 0.000000      | 1995-02-25 00:00:00 | 0
     555428 | 0.000000      | 1995-02-25 00:00:00 | 0
     291495 | 0.000000      | 1995-02-25 00:00:00 | 0
      36197 | 0.000000      | 1995-02-25 00:00:00 | 0
     599270 | 0.000000      | 1995-02-26 00:00:00 | 0
     558469 | 0.000000      | 1995-02-26 00:00:00 | 0
     400965 | 0.000000      | 1995-02-26 00:00:00 | 0
     440291 | 0.000000      | 1995-02-26 00:00:00 | 0
     325383 | 0.000000      | 1995-02-26 00:00:00 | 0
     506017 | 0.000000      | 1995-02-27 00:00:00 | 0
     398885 | 0.000000      | 1995-02-27 00:00:00 | 0
     331335 | 0.000000      | 1995-02-27 00:00:00 | 0
     200099 | 0.000000      | 1995-02-27 00:00:00 | 0
     419654 | 0.000000      | 1995-02-27 00:00:00 | 0
     420803 | 0.000000      | 1995-02-27 00:00:00 | 0
     566820 | 0.000000      | 1995-02-27 00:00:00 | 0
     448672 | 0.000000      | 1995-02-27 00:00:00 | 0
      78212 | 0.000000      | 1995-02-27 00:00:00 | 0
     315015 | 0.000000      | 1995-02-28 00:00:00 | 0
     380736 | 0.000000      | 1995-02-28 00:00:00 | 0
     238246 | 0.000000      | 1995-02-28 00:00:00 | 0
     171106 | 0.000000      | 1995-02-28 00:00:00 | 0
     356416 | 0.000000      | 1995-02-28 00:00:00 | 0
     588582 | 0.000000      | 1995-03-01 00:00:00 | 0
     146022 | 0.000000      | 1995-03-01 00:00:00 | 0
     522336 | 0.000000      | 1995-03-01 00:00:00 | 0
     539429 | 0.000000      | 1995-03-01 00:00:00 | 0
     385698 | 0.000000      | 1995-03-01 00:00:00 | 0
     296165 | 0.000000      | 1995-03-01 00:00:00 | 0
      58981 | 0.000000      | 1995-03-01 00:00:00 | 0
     422534 | 0.000000      | 1995-03-01 00:00:00 | 0
     571969 | 0.000000      | 1995-03-01 00:00:00 | 0
     577761 | 0.000000      | 1995-03-01 00:00:00 | 0
     413440 | 0.000000      | 1995-03-01 00:00:00 | 0
     360615 | 0.000000      | 1995-03-01 00:00:00 | 0
      95904 | 0.000000      | 1995-03-02 00:00:00 | 0
     506016 | 0.000000      | 1995-03-02 00:00:00 | 0
     140967 | 0.000000      | 1995-03-02 00:00:00 | 0
      30151 | 0.000000      | 1995-03-02 00:00:00 | 0
     230821 | 0.000000      | 1995-03-02 00:00:00 | 0
     164039 | 0.000000      | 1995-03-02 00:00:00 | 0
     486979 | 0.000000      | 1995-03-02 00:00:00 | 0
     487942 | 0.000000      | 1995-03-02 00:00:00 | 0
     507363 | 0.000000      | 1995-03-02 00:00:00 | 0
      40000 | 0.000000      | 1995-03-02 00:00:00 | 0
     508228 | 0.000000      | 1995-03-02 00:00:00 | 0
      24160 | 0.000000      | 1995-03-02 00:00:00 | 0
     279396 | 0.000000      | 1995-03-02 00:00:00 | 0
     451684 | 0.000000      | 1995-03-02 00:00:00 | 0
     179079 | 0.000000      | 1995-03-02 00:00:00 | 0
     110950 | 0.000000      | 1995-03-02 00:00:00 | 0
     129990 | 0.000000      | 1995-03-02 00:00:00 | 0
     328870 | 0.000000      | 1995-03-03 00:00:00 | 0
     314434 | 0.000000      | 1995-03-03 00:00:00 | 0
     237315 | 0.000000      | 1995-03-03 00:00:00 | 0
     251268 | 0.000000      | 1995-03-03 00:00:00 | 0
      72518 | 0.000000      | 1995-03-03 00:00:00 | 0
     444737 | 0.000000      | 1995-03-03 00:00:00 | 0
     490502 | 0.000000      | 1995-03-03 00:00:00 | 0
     581315 | 0.000000      | 1995-03-03 00:00:00 | 0
     217095 | 0.000000      | 1995-03-03 00:00:00 | 0
      31747 | 0.000000      | 1995-03-03 00:00:00 | 0
     395137 | 0.000000      | 1995-03-04 00:00:00 | 0
     566181 | 0.000000      | 1995-03-04 00:00:00 | 0
      92802 | 0.000000      | 1995-03-04 00:00:00 | 0
     146690 | 0.000000      | 1995-03-04 00:00:00 | 0
     287744 | 0.000000      | 1995-03-04 00:00:00 | 0
     445636 | 0.000000      | 1995-03-04 00:00:00 | 0
     459718 | 0.000000      | 1995-03-04 00:00:00 | 0
     587172 | 0.000000      | 1995-03-05 00:00:00 | 0
     379584 | 0.000000      | 1995-03-05 00:00:00 | 0
     140420 | 0.000000      | 1995-03-05 00:00:00 | 0
     121504 | 0.000000      | 1995-03-05 00:00:00 | 0
     302305 | 0.000000      | 1995-03-05 00:00:00 | 0
     406467 | 0.000000      | 1995-03-05 00:00:00 | 0
     202144 | 0.000000      | 1995-03-05 00:00:00 | 0
     570855 | 0.000000      | 1995-03-05 00:00:00 | 0
     574913 | 0.000000      | 1995-03-05 00:00:00 | 0
     467109 | 0.000000      | 1995-03-06 00:00:00 | 0
     552514 | 0.000000      | 1995-03-06 00:00:00 | 0
     477633 | 0.000000      | 1995-03-06 00:00:00 | 0
      21155 | 0.000000      | 1995-03-06 00:00:00 | 0
     564741 | 0.000000      | 1995-03-06 00:00:00 | 0
     173093 | 0.000000      | 1995-03-06 00:00:00 | 0
      27425 | 0.000000      | 1995-03-07 00:00:00 | 0
      39270 | 0.000000      | 1995-03-07 00:00:00 | 0
     257414 | 0.000000      | 1995-03-07 00:00:00 | 0
     309761 | 0.000000      | 1995-03-07 00:00:00 | 0
     433223 | 0.000000      | 1995-03-07 00:00:00 | 0
      30497 | 0.000000      | 1995-03-07 00:00:00 | 0
     455586 | 0.000000      | 1995-03-07 00:00:00 | 0
     378881 | 0.000000      | 1995-03-07 00:00:00 | 0
     258246 | 0.000000      | 1995-03-08 00:00:00 | 0
     373574 | 0.000000      | 1995-03-08 00:00:00 | 0
     311396 | 0.000000      | 1995-03-08 00:00:00 | 0
     314528 | 0.000000      | 1995-03-08 00:00:00 | 0
     528997 | 0.000000      | 1995-03-08 00:00:00 | 0
     122853 | 0.000000      | 1995-03-08 00:00:00 | 0
     191235 | 0.000000      | 1995-03-09 00:00:00 | 0
     335428 | 0.000000      | 1995-03-10 00:00:00 | 0
     487365 | 0.000000      | 1995-03-10 00:00:00 | 0
     114725 | 0.000000      | 1995-03-10 00:00:00 | 0
     400901 | 0.000000      | 1995-03-10 00:00:00 | 0
     541959 | 0.000000      | 1995-03-10 00:00:00 | 0
     551745 | 0.000000      | 1995-03-10 00:00:00 | 0
     232487 | 0.000000      | 1995-03-11 00:00:00 | 0
     439076 | 0.000000      | 1995-03-11 00:00:00 | 0
     465954 | 0.000000      | 1995-03-11 00:00:00 | 0
     531397 | 0.000000      | 1995-03-11 00:00:00 | 0
     315618 | 0.000000      | 1995-03-11 00:00:00 | 0
     294755 | 0.000000      | 1995-03-12 00:00:00 | 0
     156679 | 0.000000      | 1995-03-12 00:00:00 | 0
     521733 | 0.000000      | 1995-03-12 00:00:00 | 0
     195171 | 0.000000      | 1995-03-12 00:00:00 | 0
     114790 | 0.000000      | 1995-03-13 00:00:00 | 0
     413953 | 0.000000      | 1995-03-13 00:00:00 | 0
     329319 | 0.000000      | 1995-03-13 00:00:00 | 0
      43621 | 0.000000      | 1995-03-13 00:00:00 | 0
      46562 | 0.000000      | 1995-03-13 00:00:00 | 0
     408356 | 0.000000      | 1995-03-13 00:00:00 | 0
     433255 | 0.000000      | 1995-03-13 00:00:00 | 0
     374372 | 0.000000      | 1995-03-13 00:00:00 | 0
     443879 | 0.000000      | 1995-03-13 00:00:00 | 0
     398273 | 0.000000      | 1995-03-13 00:00:00 | 0
     549984 | 0.000000      | 1995-03-13 00:00:00 | 0
     538567 | 0.000000      | 1995-03-13 00:00:00 | 0
     458784 | 0.000000      | 1995-03-13 00:00:00 | 0
     377699 | 0.000000      | 1995-03-14 00:00:00 | 0
       7171 | 0.000000      | 1995-03-14 00:00:00 | 0
     139782 | 0.000000      | 1995-03-14 00:00:00 | 0
     298404 | 0.000000      | 1995-03-14 00:00:00 | 0
     559942 | 0.000000      | 1995-03-14 00:00:00 | 0
     479426 | 0.000000      | 1995-03-14 00:00:00 | 0
     141697 | 0.000000      | 1995-03-14 00:00:00 | 0
     155239 | 0.000000      | 1995-03-14 00:00:00 | 0
      10245 | 0.000000      | 1995-03-14 00:00:00 | 0
     547233 | 0.000000      | 1995-03-14 00:00:00 | 0
(1105 rows)

Time: 140.951 ms
