 enable_debug_mode 
-------------------
                 0
(1 row)

Timing is on.
 ps_partkey |      value       
      17105 | -26621.000000
       4857 | -26756.000000
      12765 | -26845.000000
       9237 | -26857.000000
       3913 | -26868.000000
      17130 | -26903.000000
      13076 | -26949.000000
       3718 | -27075.000000
       3849 | -27108.000000
       6020 | -27145.000000
       3266 | -27184.000000
      16892 | -27202.000000
      18691 | -27292.000000
      14053 | -27304.000000
      10971 | -27382.000000
      15306 | -27394.000000
       5690 | -27516.000000
       6651 | -27602.000000
      11162 | -27654.000000
      10420 | -27706.000000
       3746 | -27815.000000
      16161 | -27839.000000
      18958 | -28095.000000
       5571 | -28096.000000
       6172 | -28125.000000
       9906 | -28152.000000
      11328 | -28266.000000
       9017 | -28393.000000
       9334 | -28501.000000
      14419 | -28605.000000
      16230 | -28629.000000
      16042 | -28647.000000
       2098 | -28703.000000
        656 | -28743.000000
      19288 | -28759.000000
      14690 | -28804.000000
       8350 | -28900.000000
      17068 | -28920.000000
       4442 | -29024.000000
      10162 | -29025.000000
       3990 | -29071.000000
       4841 | -29208.000000
      14123 | -29258.000000
        361 | -29323.000000
       1612 | -29373.000000
       3711 | -29549.000000
      13836 | -29609.000000
       8696 | -29622.000000
      15602 | -29650.000000
      19844 | -29693.000000
      18042 | -29723.000000
       8368 | -29800.000000
      14114 | -29810.000000
      12959 | -29835.000000
       1099 | -29887.000000
      11224 | -29923.000000
      15632 | -29964.000000
       8291 | -30059.000000
      17775 | -30094.000000
      18466 | -30149.000000
      16547 | -30228.000000
       7411 | -30229.000000
      18942 | -30230.000000
       2859 | -30286.000000
       1276 | -30319.000000
       2467 | -30381.000000
      13339 | -30391.000000
      16418 | -30461.000000
      19158 | -30690.000000
       4095 | -30839.000000
      19842 | -30898.000000
      18908 | -30907.000000
      16906 | -30988.000000
       1080 | -31057.000000
      17642 | -31079.000000
      18747 | -31206.000000
       4111 | -31261.000000
       7505 | -31281.000000
       7952 | -31286.000000
       8822 | -31318.000000
       7094 | -31330.000000
       5092 | -31357.000000
        470 | -31364.000000
       2192 | -31437.000000
      18082 | -31447.000000
       5856 | -31455.000000
       4918 | -31512.000000
      11168 | -31614.000000
       2242 | -31718.000000
      14892 | -31784.000000
        914 | -31793.000000
       7058 | -31825.000000
      17639 | -31833.000000
       5470 | -32085.000000
      16095 | -32138.000000
      17828 | -32204.000000
      15541 | -32280.000000
      15367 | -32377.000000
      11572 | -32378.000000
      18281 | -32430.000000
       3069 | -32507.000000
       3666 | -32722.000000
      12337 | -32723.000000
      12294 | -32748.000000
      11276 | -32754.000000
      17618 | -32755.000000
       1111 | -32780.000000
       1822 | -32797.000000
      16365 | -32841.000000
       6840 | -32875.000000
       6168 | -32906.000000
       7714 | -32915.000000
      15415 | -32990.000000
       5277 | -33034.000000
      12638 | -33091.000000
       5377 | -33144.000000
      17831 | -33178.000000
       8849 | -33207.000000
       8440 | -33309.000000
       6781 | -33324.000000
      19061 | -33453.000000
       1268 | -33460.000000
        690 | -33798.000000
       1457 | -33870.000000
       2519 | -33879.000000
      15885 | -33896.000000
       3298 | -34155.000000
      14727 | -34422.000000
       7660 | -34464.000000
       9774 | -34485.000000
        934 | -34538.000000
       6184 | -34546.000000
      17718 | -34599.000000
       1168 | -34672.000000
      18251 | -34674.000000
      18151 | -34693.000000
       9656 | -34728.000000
       5549 | -34778.000000
      11485 | -34813.000000
      13117 | -34843.000000
       5662 | -34906.000000
      10082 | -34940.000000
      16108 | -34960.000000
       1844 | -34973.000000
       6650 | -35019.000000
      14525 | -35021.000000
      13608 | -35145.000000
       6142 | -35194.000000
       2992 | -35202.000000
       4652 | -35274.000000
      19421 | -35407.000000
      18626 | -35425.000000
       7836 | -35465.000000
      19126 | -35466.000000
      18036 | -35488.000000
      12310 | -35513.000000
      18383 | -35519.000000
       4810 | -35536.000000
       7528 | -35553.000000
        115 | -35565.000000
       2214 | -35629.000000
      18338 | -35806.000000
       2551 | -35824.000000
      12648 | -35841.000000
       7336 | -35855.000000
      14155 | -35904.000000
       5701 | -35931.000000
      10556 | -35985.000000
       4651 | -36088.000000
      14319 | -36253.000000
        776 | -36313.000000
      12466 | -36323.000000
      12894 | -36346.000000
      14047 | -36415.000000
      10959 | -36505.000000
       9783 | -36700.000000
      16276 | -36769.000000
      14147 | -36900.000000
       1523 | -36924.000000
       9955 | -36948.000000
      10027 | -36948.000000
       9549 | -37116.000000
       1540 | -37341.000000
      15174 | -37358.000000
       3283 | -37378.000000
       7407 | -37382.000000
       6365 | -37428.000000
      14695 | -37665.000000
      14619 | -37689.000000
       9395 | -37875.000000
      16416 | -37942.000000
      19945 | -38009.000000
       7042 | -38099.000000
      10845 | -38110.000000
      13906 | -38158.000000
      16306 | -38248.000000
      15011 | -38277.000000
       5186 | -38296.000000
      18547 | -38322.000000
      11365 | -38327.000000
       3321 | -38328.000000
       1993 | -38383.000000
       9431 | -38452.000000
       2664 | -38514.000000
       1660 | -38530.000000
       7885 | -38530.000000
       3827 | -38557.000000
       1655 | -38619.000000
        966 | -38654.000000
      10031 | -38708.000000
       9133 | -38811.000000
      13042 | -38908.000000
       3443 | -38974.000000
      13684 | -39002.000000
       3591 | -39021.000000
       7959 | -39069.000000
      17310 | -39151.000000
      13911 | -39242.000000
       7640 | -39250.000000
      12556 | -39641.000000
       6138 | -39646.000000
      19368 | -39651.000000
      19197 | -39662.000000
      15336 | -39763.000000
      11080 | -39893.000000
      19365 | -39916.000000
       1100 | -40059.000000
       1461 | -40168.000000
       3605 | -40190.000000
       1994 | -40294.000000
        861 | -40389.000000
      13082 | -40396.000000
      11915 | -40423.000000
      10900 | -40432.000000
       8107 | -40460.000000
      11336 | -40484.000000
      19306 | -40678.000000
       2323 | -40680.000000
      16148 | -40746.000000
      12256 | -40772.000000
       1551 | -40850.000000
      10053 | -40883.000000
      16111 | -40897.000000
       3243 | -40931.000000
      15746 | -40982.000000
      16804 | -41042.000000
       7594 | -41073.000000
      18572 | -41174.000000
      18875 | -41210.000000
      11419 | -41261.000000
      15694 | -41293.000000
      12084 | -41376.000000
      14599 | -41418.000000
      10891 | -41447.000000
      19037 | -41571.000000
       7837 | -41632.000000
       9349 | -41671.000000
      12185 | -41676.000000
       6684 | -41839.000000
      13636 | -41910.000000
      10382 | -41920.000000
        419 | -41947.000000
      18111 | -41976.000000
       3411 | -41977.000000
      15624 | -41993.000000
       6530 | -42025.000000
       3336 | -42057.000000
       8059 | -42072.000000
       5855 | -42217.000000
       5834 | -42304.000000
      10664 | -42322.000000
       2428 | -42576.000000
      15523 | -42787.000000
       1713 | -42811.000000
       8176 | -42831.000000
       9211 | -42881.000000
      16466 | -42912.000000
      17551 | -43120.000000
      19470 | -43146.000000
       1350 | -43180.000000
      19877 | -43275.000000
       3350 | -43301.000000
       9822 | -43646.000000
      18419 | -43648.000000
       5547 | -43859.000000
      15078 | -44204.000000
      10424 | -44211.000000
      18142 | -44280.000000
      18015 | -44284.000000
       2920 | -44305.000000
       9831 | -44338.000000
       4549 | -44360.000000
       3664 | -44499.000000
      12386 | -44556.000000
       1470 | -44604.000000
      17863 | -44652.000000
      13646 | -44691.000000
      18883 | -44700.000000
      19214 | -44766.000000
      13786 | -44825.000000
      17227 | -44952.000000
       8238 | -44998.000000
       6918 | -45004.000000
       1358 | -45039.000000
       7085 | -45045.000000
      16132 | -45297.000000
       6090 | -45332.000000
      11948 | -45448.000000
       2655 | -45456.000000
       6109 | -45472.000000
       9178 | -45543.000000
       8402 | -45544.000000
      14888 | -45757.000000
      16364 | -45816.000000
      17774 | -46020.000000
       5435 | -46080.000000
       3427 | -46341.000000
      15337 | -46386.000000
       1466 | -46527.000000
       5782 | -46533.000000
       6419 | -46589.000000
      14544 | -46826.000000
      10950 | -46982.000000
       8197 | -47024.000000
      16610 | -47110.000000
       3494 | -47286.000000
        676 | -47396.000000
       9599 | -47597.000000
       7975 | -47649.000000
      12208 | -47702.000000
      14230 | -47762.000000
       4494 | -47862.000000
       6959 | -47935.000000
       4706 | -47941.000000
       1351 | -48147.000000
       8180 | -48213.000000
       7581 | -48457.000000
      17176 | -48524.000000
      18249 | -48639.000000
       3684 | -48765.000000
       5164 | -48795.000000
      10052 | -48907.000000
      15706 | -49081.000000
       6519 | -49171.000000
       2710 | -49174.000000
      18651 | -49328.000000
      13380 | -49491.000000
       3651 | -49492.000000
       2791 | -49505.000000
        292 | -49594.000000
       8551 | -49719.000000
       2042 | -49874.000000
      18930 | -49882.000000
      15017 | -50010.000000
      13909 | -50016.000000
       5570 | -50213.000000
      15069 | -50387.000000
       9288 | -50399.000000
       5984 | -50435.000000
       4067 | -50456.000000
      16070 | -50593.000000
       8760 | -50638.000000
       2045 | -50805.000000
       2297 | -50835.000000
       4348 | -50862.000000
      18202 | -50924.000000
       1696 | -51097.000000
      15162 | -51266.000000
      10549 | -51381.000000
       9917 | -51479.000000
       7680 | -51642.000000
       5704 | -51706.000000
      19567 | -51872.000000
      13388 | -51986.000000
      15940 | -51997.000000
       1666 | -52111.000000
       1357 | -52164.000000
       6690 | -52221.000000
      16744 | -52232.000000
      16304 | -52318.000000
       4666 | -52340.000000
      19893 | -52393.000000
       8496 | -52407.000000
       2150 | -52418.000000
      18214 | -52439.000000
      19152 | -52510.000000
      19519 | -52589.000000
      17802 | -52601.000000
      10174 | -53016.000000
      19150 | -53170.000000
      19795 | -53312.000000
       7188 | -53426.000000
       9664 | -53495.000000
      14831 | -53597.000000
      17117 | -53673.000000
      13322 | -53717.000000
       5089 | -53796.000000
      19746 | -53806.000000
       2324 | -53818.000000
       9742 | -53838.000000
      10599 | -53874.000000
        720 | -53901.000000
      15680 | -53939.000000
       5241 | -54513.000000
       6395 | -54513.000000
      14602 | -54556.000000
       6068 | -54562.000000
      12484 | -54659.000000
      15286 | -54753.000000
      12074 | -54813.000000
       1429 | -54877.000000
      13182 | -54879.000000
       9794 | -54921.000000
        825 | -55166.000000
       8954 | -55193.000000
       4345 | -55264.000000
       8031 | -55566.000000
       9959 | -55580.000000
      19064 | -55676.000000
        696 | -55683.000000
      15216 | -55705.000000
       3937 | -55737.000000
      11496 | -55879.000000
      14370 | -55931.000000
      12684 | -56112.000000
      18692 | -56122.000000
      10822 | -56226.000000
      15549 | -56250.000000
       7785 | -56251.000000
       7182 | -56261.000000
       9919 | -56362.000000
      19113 | -56389.000000
      14167 | -56532.000000
      19246 | -56571.000000
      18115 | -56629.000000
       2549 | -56780.000000
      17665 | -56810.000000
      17696 | -57048.000000
       9624 | -57150.000000
      18350 | -57271.000000
       9106 | -57361.000000
      15642 | -57726.000000
       1672 | -57752.000000
      14422 | -57884.000000
       7893 | -57891.000000
      18715 | -58155.000000
      18960 | -58190.000000
       6804 | -58221.000000
       9798 | -58415.000000
       3419 | -58447.000000
       4321 | -58579.000000
      17083 | -58696.000000
      12746 | -58734.000000
       7831 | -59239.000000
       8336 | -59247.000000
       6886 | -59279.000000
       4157 | -59515.000000
       5511 | -59722.000000
      10902 | -59730.000000
       3417 | -59994.000000
       3240 | -60125.000000
       6853 | -60419.000000
       9090 | -60477.000000
      12900 | -60726.000000
      13470 | -60771.000000
       6162 | -60777.000000
      10312 | -60794.000000
      16419 | -60823.000000
      14012 | -60911.000000
      11188 | -61027.000000
      14684 | -61069.000000
       9696 | -61329.000000
       1070 | -61482.000000
       5098 | -61573.000000
       8637 | -61687.000000
      18561 | -61841.000000
       4354 | -61914.000000
      16480 | -62189.000000
       9818 | -62251.000000
       3547 | -62256.000000
      15310 | -62316.000000
       2494 | -62366.000000
       6660 | -62380.000000
       6599 | -62389.000000
      16374 | -62395.000000
      12826 | -62746.000000
       4080 | -62835.000000
      12160 | -62848.000000
      10819 | -62855.000000
      11551 | -62875.000000
       3923 | -62902.000000
      13680 | -63014.000000
      11690 | -63080.000000
      13383 | -63248.000000
      19099 | -63298.000000
      10394 | -63445.000000
        169 | -63451.000000
      14308 | -63692.000000
      11628 | -63703.000000
       6984 | -63704.000000
       6428 | -63718.000000
      15856 | -63726.000000
      12470 | -63750.000000
      13111 | -63768.000000
       3212 | -63823.000000
      14384 | -64041.000000
      19765 | -64088.000000
      11766 | -64105.000000
       3013 | -64126.000000
       6920 | -64135.000000
      12095 | -64255.000000
      11640 | -64260.000000
      10291 | -64265.000000
      16705 | -64324.000000
      19573 | -64331.000000
      12971 | -64376.000000
      15376 | -64528.000000
       3842 | -64771.000000
       6896 | -64939.000000
       5141 | -64984.000000
      18198 | -65032.000000
      10042 | -65086.000000
       5572 | -65105.000000
       6575 | -65453.000000
      11258 | -65567.000000
       1106 | -65801.000000
      13049 | -65976.000000
      12887 | -66109.000000
      17371 | -66203.000000
      13023 | -66250.000000
      17704 | -66528.000000
       3294 | -67032.000000
       2180 | -67323.000000
       9470 | -67367.000000
      15846 | -67432.000000
        801 | -67444.000000
      15072 | -67529.000000
       5294 | -67630.000000
      16551 | -67959.000000
       4599 | -68086.000000
       4889 | -68364.000000
       9265 | -68789.000000
      16613 | -68842.000000
      11519 | -68868.000000
      12214 | -69469.000000
      16414 | -69546.000000
       5496 | -69634.000000
      17015 | -69724.000000
       8579 | -69843.000000
       7340 | -69862.000000
       2411 | -70263.000000
       6155 | -70346.000000
       9421 | -70418.000000
         26 | -70483.000000
       2690 | -70870.000000
      11834 | -70956.000000
       6824 | -71028.000000
      11698 | -71096.000000
       2934 | -71115.000000
       9303 | -71264.000000
      16385 | -71713.000000
      17152 | -71757.000000
       9562 | -71770.000000
       6035 | -71819.000000
      14023 | -71868.000000
      18008 | -72464.000000
       8904 | -72767.000000
       3670 | -72787.000000
       5411 | -72810.000000
      13253 | -72820.000000
      12411 | -72867.000000
      15664 | -73295.000000
      18210 | -73480.000000
       4410 | -73594.000000
       8602 | -73761.000000
      12878 | -73802.000000
       7439 | -73870.000000
       3921 | -73969.000000
       1178 | -73975.000000
       4182 | -74349.000000
      14261 | -74353.000000
        922 | -74353.000000
      15519 | -74464.000000
       4411 | -74931.000000
       8918 | -75087.000000
      10259 | -75595.000000
       4096 | -75830.000000
        721 | -75868.000000
      19575 | -75966.000000
      13138 | -76157.000000
      13288 | -76369.000000
      17496 | -76723.000000
      11290 | -76809.000000
       5142 | -76921.000000
      12120 | -76989.000000
      18636 | -77253.000000
      13125 | -77885.000000
      10111 | -78213.000000
       5532 | -78357.000000
       2455 | -78656.000000
       9053 | -78868.000000
      18155 | -78972.000000
       2576 | -79029.000000
      10547 | -79134.000000
      15154 | -79382.000000
       1848 | -79658.000000
       3365 | -79807.000000
      10206 | -79925.000000
      14086 | -80008.000000
      13758 | -80127.000000
      17074 | -80152.000000
      12710 | -80340.000000
      10159 | -80345.000000
      13664 | -81053.000000
      12389 | -81288.000000
      13466 | -81329.000000
       6662 | -81643.000000
       8713 | -81738.000000
      13483 | -81739.000000
      14780 | -81831.000000
       8279 | -81874.000000
      16297 | -81903.000000
       6214 | -82055.000000
      19959 | -82279.000000
       1194 | -82875.000000
        769 | -82991.000000
      17680 | -83018.000000
       4911 | -83208.000000
      18743 | -83548.000000
      12733 | -83622.000000
       1743 | -83944.000000
       6343 | -83956.000000
       8320 | -84363.000000
       1042 | -84553.000000
      17229 | -84564.000000
       4492 | -85010.000000
      16164 | -85602.000000
       5111 | -85667.000000
       2286 | -86074.000000
       6664 | -86095.000000
      15724 | -86719.000000
       9405 | -86749.000000
       8906 | -86914.000000
      14432 | -86934.000000
        662 | -87069.000000
       2861 | -87963.000000
       7061 | -88111.000000
      15258 | -88308.000000
       3789 | -88799.000000
       7648 | -88993.000000
       2047 | -90071.000000
      12434 | -90433.000000
      15646 | -91109.000000
       7200 | -92246.000000
       7282 | -93171.000000
       3577 | -93249.000000
       6703 | -93472.000000
       7854 | -93507.000000
      16099 | -93653.000000
      10339 | -93813.000000
      10365 | -93923.000000
       7982 | -94222.000000
      19250 | -94243.000000
      17053 | -94552.000000
       1774 | -95113.000000
      11972 | -95262.000000
      12895 | -96153.000000
      17350 | -96290.000000
      12289 | -96367.000000
      14218 | -96500.000000
       7828 | -97058.000000
      17608 | -97346.000000
      14547 | -98015.000000
       6374 | -98297.000000
      18768 | -98478.000000
       8078 | -98731.000000
       3919 | -99172.000000
        959 | -100215.000000
       2113 | -100517.000000
       1334 | -100637.000000
       2843 | -100817.000000
      13648 | -101042.000000
      19773 | -102114.000000
      12519 | -102210.000000
      13690 | -102378.000000
      13957 | -104417.000000
      16162 | -104551.000000
       9883 | -104618.000000
       8660 | -104731.000000
       9029 | -105223.000000
      15377 | -105546.000000
       5906 | -106601.000000
        542 | -106874.000000
       9559 | -107348.000000
       9915 | -107453.000000
       2320 | -108595.000000
      19304 | -108938.000000
       9893 | -109049.000000
      14680 | -109313.000000
      15334 | -109315.000000
       1218 | -109482.000000
      17162 | -109610.000000
       1289 | -109854.000000
       9318 | -111349.000000
       1658 | -111416.000000
      12625 | -111588.000000
      11558 | -111652.000000
      15820 | -112103.000000
       9292 | -113151.000000
      13046 | -113290.000000
      15496 | -114902.000000
      17651 | -116547.000000
      12690 | -116854.000000
       8922 | -117285.000000
      14696 | -118794.000000
       2355 | -119474.000000
      15951 | -119520.000000
        297 | -119630.000000
      18368 | -120560.000000
       3589 | -122536.000000
      10966 | -123830.000000
       3178 | -123996.000000
       2740 | -126045.000000
       5696 | -126116.000000
      11792 | -126131.000000
      18559 | -126179.000000
       9425 | -127728.000000
      13433 | -128731.000000
      17519 | -130762.000000
       2846 | -132114.000000
      15481 | -133459.000000
       8916 | -135961.000000
      18307 | -169075.000000
(3074 rows)

Time: 87.582 ms
